id,location_id,title,event_start
585abf14-eb70-4982-9357-02e2f16bb7b8,196171,Joe Satriani,2023-04-15 20:30:00
58a6a38d-d7c7-4a34-91e1-41701d2dd0dd,174017,I Love Reggaeton Festival 2023,2023-06-10 13:00:00
58e283de-51c5-4df7-83ea-186934d1ad12,19780,Simon Brodkin,2023-03-11 21:00:00
590636bd-ff34-4281-bcc8-a382814db547,18518,Faster With Clara Cuvé,2023-02-10 23:59:00
5912509f-696f-4529-a58e-c14afd206e01,16397,efteling,2023-01-08 22:00:00
591ee669-1d96-48fd-86b0-201637802082,100549,Flirtxl - Messa De Requiem,2023-02-07 20:00:00
59229ff1-52c9-4a50-94b2-4d38b447ca93,169590,Psychedelic Miracle w Tropical Bleyage,2023-01-21 22:00:00
59541f8b-b762-4392-87c2-de874af29bd4,158020,Catalyst Events - Wild Glasses Party,2023-01-18 23:00:00
5984129c-01b4-4e44-8f8e-0bf429df3a52,5437,Crucast,2023-02-11 12:00:00
59853987-3bd0-45dc-9892-036fc7792f21,162531,FERNANDOCOSTA,2023-02-10 22:00:00
599b11b9-55ff-45d1-a039-6b8ad6579948,5462,Old but Gold Ü30 Hip Hop Party,2023-01-14 22:00:00
59c0bcf4-e0b1-4892-b7b1-3ce1a4cf50c3,188141,NRD Presents: Nachtblind,2023-01-06 21:00:00
59fd8aee-096d-4492-94d4-7552220b086e,51035,A Streetcar Named Desire,2023-03-20 19:30:00
5a277572-e3c2-4242-bafa-764955368a8f,119307,My Pleasure Reyes,2023-01-05 22:00:00
5a281aac-7259-4ef3-ade4-66b4f806cbc0,182643,3 Partys 1 Nacht - Parkhotel Dresden,2023-02-04 22:00:00
5a407264-30ff-447e-85f2-9f80e64bdd06,2314,Karnevalsfest,2023-02-17 22:00:00
5a714e60-f9d1-4d77-9add-66f8dc84741b,148544,Life of Agony,2023-01-23 18:30:00
5a8b58f6-c9d7-43a1-b5e5-3bb79940fb65,136532,31 Recordings Present - Future #7,2023-01-27 23:00:00
5a91e001-23b3-4b3f-ad7d-a2431f6e1895,20314,Somnia Carnaval  - Spartaque,2023-02-11 23:00:00
5a97389b-53fe-4425-974e-42475867b7b1,18,Tinlicker,2023-01-27 19:00:00
5aab055e-8f67-4e9c-b19b-79f55520d380,18,Ziggy Alberts,2023-05-17 19:30:00
5ab4c790-3844-463e-9da7-f2105bbbddfa,6,Chicago Social Club pres. NYE Paradise,2022-12-31 22:00:00
5ada4e3d-ea50-48e1-b4b6-e03e3200e31e,180448,"Ontourage x The Jane - New Year's Day",2023-01-01 15:00:00
5af2a6e9-7f42-40b5-bccb-522653f96516,177583,playground. with BORIS / HYBRAL,2023-01-21 22:00:00
5ba9193e-0c0c-48ec-93b2-b32abf087f43,17399,Rapunzel il Musical,2023-01-03 20:45:00
5ba97b2d-52cd-4b43-8a06-192fece8e643,24179,Renaud,2023-02-07 20:00:00
5ba98874-aa07-4c3d-878e-b6478cf43d66,142,Amapyjama x Private School Amapiano,2023-01-06 23:00:00
5bc085e6-4d33-49ca-a0a8-a4fa8ee0e174,17033,Choir of Man,2023-01-14 15:30:00
5bc886fc-8235-468d-9ccb-d61f0271f70d,7279,Milkshake,2023-01-17 22:00:00
5bd035c0-95f6-42f3-aef5-6b230abf0ccd,137128,RUNDFUNK - TODESANGSTSCHREI,2023-01-05 08:00:00
5bd0decf-4c43-4605-9aa4-12c89633b4e0,196942,F_AKE | INFINITUM,2023-02-25 22:00:00
5bf5b280-70bc-46a7-add9-b257ed042efe,16883,Dombi a Javából - Dombóvári István önálló estje,2023-02-04 19:30:00
5bcada6f-c0d7-4b80-819a-504790923964,113228,"Igloofest MTL #11: Tiësto, VINNE / La Darude: Narciss",2023-02-10 19:30:00
5bcf5989-b09d-4b04-af45-4288c7ac1707,41,Graveyard - Kadavar,2023-04-29 19:30:00
5be84b1b-fe76-4f5f-a3d9-1e883e9416b4,181020,Culture Club - Last Dance,2023-01-27 22:00:00
5bff979f-072d-4b7a-a7eb-eae936ffb844,74,Back To The Disco: Gerard Ekdom - Tilburg,2023-03-31 20:00:00
5c0ff43e-8622-4e15-9a3e-202256749cdd,13456,FMS España - Abono Jornada,2023-02-10 19:30:00
5c3132f5-23dc-4cb9-b9b0-e628f72b621e,168301,The Rite Of Spring - Pina Bausch,2023-01-13 20:30:00
5c8e463c-36f6-4bab-bd87-f742c011fe78,166402,GET IN STEP x BLACKOUT - 20 Years,2023-02-04 23:00:00
5cae689f-c5ad-48d6-b117-9104cd4ccc02,2987,Chris Brown - Under The Influence Tour,2023-03-19 18:30:00
5cbcd6e0-f361-4409-97d2-487a916f14ad,1506,"Bruins Dak d'r Af Festival 2023",2023-07-15 19:00:00
5cc6a16c-7ffe-454a-978f-df50db0e7c3a,13425,"Youp Van 't Hek De Laatste Ronde",2023-01-31 20:15:00
5d085c82-ba56-4161-a3aa-b3256618911e,107846,Stack City Raves 3 presents Multunes,2023-03-25 21:30:00
5d14512c-66a9-4cff-b4ec-5bcf93a40e36,1547,unreal pres. Nico Moreno all night long,2023-07-14 23:00:00
5d21989f-cdb5-45ed-804b-4353ae7c1b4c,198014,"Brunch -In The Snow #2: SOLARDO, MAF b2b ONA y más",2023-01-06 16:00:00
5d4e1f73-ba53-41f8-b222-db85969b843f,147598,KINKY GALORE | Zürich,2023-02-11 22:00:00
5d57b03e-98cb-4d18-9e1d-22a7a73fe4c4,1502,Togo All Stars,2023-01-27 19:30:00
5d73d398-3b43-418d-ba1e-5e04341b2462,8081,See Festival - Taksim Trio & Ismail Lumanovski - Islandman - DJ Kurt Overbergh,2023-01-28 19:30:00
5d799b7b-ec92-4ef4-90fb-af04b06ca940,3522,Brainpower & DJ TLM - The Story Of Hip Hop Door Brainpower,2023-01-20 20:15:00
5d94ab88-e201-418e-83da-977e102b3d85,23775,Daily Rock Fest - Samael - Kassogtha - Carcariass - Versatile,2023-02-10 12:30:00
5d9a9a77-e260-4798-b940-7697fc266cae,167802,Smile! Bob Marley birthday special,2023-02-04 23:00:00
5da7a0f3-ac63-47cf-9a6a-e85cc83f8c6c,179738,Exhale,2023-03-10 20:00:00
5db1dad2-0c24-4217-bf80-dcbe74db26fc,11991,Funzo & Baby Loud,2023-11-11 21:00:00
5dc05253-012f-4e85-b3ad-5ac147943ec6,25402,Stewart Lee - Basic Lee,2023-01-26 19:30:00
5dc4de92-cd01-420a-826e-925af8cd92c8,13940,Viagra Boys,2023-01-23 21:00:00
5ddd5009-4e17-4a75-a2f7-f01873ce4a28,11961,Apache 207,2023-01-19 19:00:00
5dea2c86-f2ae-4b76-a59b-d11430dd195e,20007,Interplanetary Criminal Fugitive Tour,2023-02-10 22:00:00
5df44068-910c-458f-8a55-37105c5d6616,8977,Wolvega Giet Live,2023-02-11 18:00:00
5e133569-eb11-4f1c-9dd2-76b9a72f7731,1076,Veldrijden Krawatencross,2023-02-12 10:00:00
5e156b23-6cc2-4e2d-99c0-95ced554d4ca,8336,WIR SIND DIE NACHT w - Perc - O.B.I. - SveTec - Juliana Yamasaki - Dasstudach,2023-01-07 23:00:00
5e187ee3-689d-4a3d-a8c4-9701423decf6,19749,Nick Mulvey,2023-03-17 18:30:00
5e1f1d7c-2dc8-46fd-b043-8ec0e2c4965c,1992,Freek de Jonge - De schreef,2023-01-03 20:00:00
5e2b8ac7-e316-4ccd-aa1a-28c4a97e92d4,181704,I Legnanesi,2023-01-22 15:30:00
5e2c5fd1-9ec4-41f5-ab15-fd66201638df,22799,Ladilla Rusa En Concierto,2023-02-18 21:00:00
5e434dd0-35dc-4fde-99af-ec52e7aea515,133,Blue Man Group - Bluevolution World Tour - RTM Stage,2023-03-24 20:00:00
5e6e465d-211f-4064-9ee7-ce156fd95aa0,19031,Christina Rosenvinge,2023-02-04 21:00:00
5e86d7a5-b73f-420d-9ac9-a82807086851,27740,Bert Kreischer,2023-01-21 19:30:00
5f106575-4810-46ce-9e95-496494ecdd9e,199427,Real Madrid vs Atlético Madrid,2023-02-25 18:30:00
5f1ab0ba-0ae2-4c4f-9094-b5edf5e4fe6b,18533,Pool Stage | Zamna Festival 2023,2023-01-02 22:00:00
5f7badad-466f-4979-9d15-fafbfdd2c1db,169789,Jasss & Dj Saliva,2023-02-03 23:59:00
5faaa206-fb3f-4e17-b43c-448b31916d1b,10518,Manchester United vs Leeds United,2023-02-08 20:00:00
5fdd2241-69be-4a37-9dd4-eaba20fda51e,874,The Doors In Concert,2023-01-14 09:00:00
5fe4b824-d3c1-4a56-9c11-1b48c6546bc9,14885,Salmo,2023-03-24 21:00:00
60311cdc-06f1-4dba-98e1-524e6862105a,171655,Union SG vs Antwerp FC,2023-02-01 20:45:00
6039e965-61cc-483c-886c-25b0cbbab333,158507,IFFR  - The Whale,2023-02-03 17:30:00
604023cf-ae5e-4cb9-84a6-75ade3393012,21509,Stijn Meuris - Tekst & Uitleg,2023-01-20 20:15:00
6059f681-515e-4e53-b70d-303ccccef526,26704,Without a Song - Trettondagskonsert,2023-01-07 20:00:00
608c59d4-9221-4c9c-a673-79a018e0b4d9,168301,The Rite of Spring - Pina Bausch,2023-01-15 14:00:00
60cc517c-742e-4f6d-9c43-d116fec523ac,23374,Camelphat,2023-02-11 23:00:00
60e669a5-b4d9-4521-afb8-377ffe41cfb2,135965,"OCTOV w/ Basswell, Carla Schmitt & VII Circle",2023-02-18 22:30:00
6110bc19-7e6c-4eaf-9ac0-c5c6b736b487,92419,Sylvia,2023-01-27 19:30:00
6123c64b-1404-41f5-becd-d4b3cd6cf82a,1971,Circustheater Zanzara,2023-01-04 15:00:00
612cc66c-8f89-4188-9050-0a25b9da8a85,47047,André Kuipers - Op Reis Naar De Toekomst,2023-01-10 20:00:00
6155a3a2-462a-4c33-986c-b7c3cd14fd49,1547,"Nibirii 6 Years: Vini Vici, Reality Test, Fatima Hajji, Zeuz, Sofie Sapuna, Gourski",2023-03-04 21:00:00
6167bbda-d3e8-4a4b-8764-6c709ee83821,159209,Jade Mintjens - Samen door 2022,2023-02-01 20:00:00
621ade23-91ae-458f-a396-fccb4386a9fa,76088,Jandino in Judeska Airlines,2023-02-11 20:00:00
62646e08-7bec-44d7-b776-5bcd5733ef16,40836,Bruce Springsteen and The E Street Band,2023-05-21 19:30:00
628412a9-e7ce-43ee-a51d-3cd21aec04c8,3665,Antwerpen Lacht,2023-02-10 20:30:00
628db9cf-073c-45ae-820a-55bb09a03da6,145448,Manuel,2023-02-10 19:00:00
62980d22-bbf9-497e-a0d2-25544fec780a,2938,Rewind Tilburg,2023-03-11 23:00:00
62b894ce-1b9a-486a-8fd7-906c988c0222,2150,PSV vs Ajax,2023-04-23 14:30:00
62c68d84-03bd-41b8-aca7-b493b4938a0e,3517,2woBunnies,2023-02-03 22:00:00
62c82e00-810c-4e7e-a940-4aeb19dc1d35,3618,Unruled HARD Edition,2023-01-21 21:00:00
6321777b-a4be-4ccc-8c63-6826a44b3739,162417,Joey Bada$$,2023-01-08 20:00:00
63856ebc-6f42-440a-8502-afb717f97cfa,3756,Get in Step x Eatbrain,2023-01-07 23:45:00
63c92618-adb3-48cc-8ebe-48a91e3bee8b,141576,Wishbone Ash,2023-01-25 20:00:00
63d58277-0df1-4bb9-91da-0925b4dfe3fd,16552,Mary Page Marlowe (2023. előadásai),2023-01-01 19:00:00
64066735-16fd-44d6-8b97-8383861d5703,613,BLØF,2023-04-16 19:30:00
640767c2-1870-4d44-8f7a-7edfae845ec6,4172,Super ! — Sorry + Ledher Blue,2023-02-10 19:00:00
64182cc1-2ebe-4202-8426-7de2f4c84099,16980,Alternative 33 Plus Party,2023-01-14 20:30:00
6447abc6-5baf-4bfb-9f81-b5127c46d7f4,22628,Amazing Festival,2024-04-20 21:00:00
6458f47b-17ee-4d89-9910-190ca57d3ae4,357,The Backseat Lovers,2023-03-05 19:30:00
64d937c1-d45d-4dba-b4d6-7b9e7e91b89a,51641,The Interrogation - Milo Rau & Édouard Louis - IIPM,2023-01-06 20:00:00
65184937-c017-4be2-9ae9-9121c2dbefa3,7849,Wingmen,2023-01-21 19:00:00
6522d5ef-122b-4be9-b227-d2eca4c3cc01,357,You Me At Six - The Hunna,2023-02-22 19:30:00
65253f30-afb0-48f2-acd5-7a4b17dcf7bb,88170,Pkhs Uptempo VS raw,2023-02-10 21:00:00
65a6cbf4-51e5-4d40-a12c-b1c55f6d090e,2009,Tutti Fratelli in De Roma: De Störm,2023-01-13 20:00:00
65acf29a-87be-4668-87c8-786d5470c19c,158507,Bing- Bing is jarig,2023-01-21 16:00:00
65c273b2-f5aa-4c23-bf99-1e97301515f4,3517,Thuishaven | De Paasweekender + Nachtshow,2023-04-08 13:00:00
65d29200-4b37-439e-b492-f5c5e03e9919,509,Boogie Nights Nieuwjaarsdans,2023-01-14 21:00:00
65f08f7d-b4af-4af4-b186-0d101048f3bc,13262,Bruno - Spacc Nagykoncert Afterparty,2023-01-05 22:30:00
65f20864-c9a0-4cea-8c39-61d44562a608,252,Ramkot,2023-04-13 20:00:00
660fbf92-ece5-40f7-a0a8-41472f021cb2,66569,Bamberger Symphoniker,2023-01-17 20:00:00
66281c16-29c3-4f8f-8c0d-c1320d0d1565,201116,Fabrique des Lumières- Klimt & Hundertwasser,2023-01-14 13:30:00
6645131a-4fc2-41b9-be2f-8d4a09aebdab,15952,Danny Ocean,2023-04-20 21:00:00
66996ab8-9c93-416a-a62c-2da1d8a8b16a,22410,"Den Hof Kapot: Goshiki's Bday Bash",2023-01-06 21:00:00
66bfed1c-fdcc-41a3-86a5-c5cf9c0b1f7a,182436,Fito & Fitipaldis,2023-03-31 21:00:00
66ebbf71-f0cf-4d72-a13e-64f378b132b8,17110,Trivium,2023-02-03 18:15:00
67081ca2-684c-46d6-9c9b-9bc86308e0d0,15660,STRAND Fesztivál 2023,2023-08-23 12:00:00
672c8aa1-b9f9-4730-92ef-2f97a1a91ff3,6587,Zornik,2023-02-09 20:00:00
6746fa54-916f-4c3d-9398-a82c089a850f,142,Konstantin Sibold,2023-02-11 23:00:00
67d93e32-9777-4a37-bcc4-8c065a1cd963,2029,JIGGY,2023-02-10 23:30:00
68242070-ff65-4f82-a1be-b034cf7239d9,20224,Kevin Johansen,2023-02-10 21:00:00
55921213-a99b-471f-9e24-38551cb05772,88170,SixSixSounds presents: Oguz Invites,2023-02-17 21:00:00
5599d6ef-98cc-44a8-8ab6-17b37c071c97,13834,Lacchesi - Gerardo Niva,2023-01-19 23:55:00
55d90556-7b64-490b-a1ad-030452551fa7,126541,Das Rheingold,2023-03-03 19:00:00
55d9c29f-179e-4d4b-96d6-aa6b484b59e5,16104,Waylon - Gewoon Willem,2023-01-05 20:15:00
55f45d66-725b-48e3-91c7-16df951bced5,107846,Belters Only,2023-02-25 21:30:00
5607a318-1056-4a25-b207-dfe0d6feab49,16637,Katatonia & Solstafir,2023-02-11 20:00:00
56599879-e85b-455a-a748-65a9975c9e09,170439,La Demence: Warm Up!,2023-02-03 23:00:00
56a01751-0a37-4419-9d4e-06556abaa35e,2009,An Evening with Randy Newman,2023-02-03 20:00:00
56c50e22-bad8-48b8-8041-9d4f28afdfc9,181081,Room with a view Rone et (LA) HORDE,2023-02-09 19:30:00
57029e22-03cb-4768-a432-2d14b0155c3c,74,Limp Bizkit,2023-04-09 19:30:00
57045769-c7fb-4a04-ac69-23e5c885bd90,140558,Color Obstacle Rush - Düsseldorf,2023-04-22 12:00:00
57418fe5-033a-4427-8a93-e0911ee0b574,119160,Cast Visit - #Likeme Avant-Premières,2023-01-08 10:30:00
574e2cc3-de64-4669-8e28-f9569c5af148,21109,Qmusic the Party XL - 4uur FOUT! in Zeegse,2023-03-04 20:30:00
575148dd-06d9-4afe-a81e-64652c7ef602,18,Eyesciv ‘a civil matter’,2023-01-19 22:00:00
5767db19-7d7c-40ad-a0a5-f8bea5230ef0,170605,Dark Rave Season Opening,2023-02-11 23:00:00
577c77c4-466c-4fdb-a6f2-b4056e603ce5,3362,Fran Palermo,2023-02-04 19:30:00
57c1e4e9-3b49-4732-82f0-c7addf2f60a3,181754,Rustyland Indoor Festival 2023,2023-02-17 22:00:00
583d4cbb-bccc-4363-a13b-2c61f7320184,9944,Karnivool,2023-01-28 19:00:00
588ddcb7-18c0-4be0-9f11-06636e7d78c1,15952,Eros Ramazzotti,2023-03-31 21:00:00
58a17045-8e79-4ccb-81b3-44048e395b38,184809,Sex Museum,2023-01-06 21:00:00
58b272d2-1ee5-4334-9a89-8a3568b9d5df,149444,La Función que Sale mal,2023-01-07 20:00:00
58b62ff0-4f84-4b52-87bb-8d7f2f27d1c4,7279,Milkshake,2023-01-31 22:00:00
59141b45-d9db-4455-9772-fe7356174f1e,10539,Handball Barclay Arena Hamburg,2023-03-12 10:12:00
5916aecf-02ab-4249-abc5-ae1e262d377e,1600,Het Landjuweel 2023 // 50 jaar Ruigoord,2023-07-27 14:00:00
591ee509-48b9-47c7-89e3-be419dc77092,67577,The Residents,2023-02-12 19:00:00
5990ddfa-146d-4297-bd49-e37780c59b84,74,Prinsebal & Kapellenfestival 2023,2023-02-04 20:00:00
599e0843-5b18-42f5-a5c5-095330ffb8a8,12547,Gabry Ponte,2023-02-11 21:00:00
59a6b5c4-be54-45c6-95ee-f99b61000cdd,98089,Vijand Van Het Volk | Toneelhuis & Olympique Dramatique,2022-10-13 20:00:00
5a0174de-592b-49ae-b9aa-e5d2bcd98ac0,48446,Birdy,2023-04-23 20:00:00
5a0d3db7-024a-4186-a16a-99bd813918c3,197716,New Years Eskalation,2023-01-13 22:00:00
5a1f73a3-c494-45ca-8ee3-ed7185a46647,9025,Sidecars,2023-01-13 21:00:00
5a86d9c0-0109-4c16-9a04-d4ae8e975b68,51041,Chloe Petts - Transience,2023-01-05 19:30:00
5a967aa8-5e01-4d41-80f4-e7a920d75ef3,1716,"NYE Party 'New Tears'",2022-12-31 23:30:00
5ab4ec66-0291-4956-ae5e-0f5e1e918d3a,11781,Guyz,2023-01-14 22:30:00
5b20bd6f-fb83-4c51-bb53-9f18ebcb39d3,181095,Code Van Coppens - Unlocked,2023-01-05 17:40:00
5b3a6b95-ae2f-4ed4-96d0-0cffc18a07d8,165176,Sungazer,2023-04-03 20:30:00
5b562014-bbb2-475b-9b3c-39e9b3c0e9c3,56,Kinderen voor Kinderen | 04/01 - 16:00,2023-01-04 16:00:00
5b700875-a858-441e-a2b3-18ac98c1f003,2183,Hamza,2023-11-16 20:00:00
5b7bfcbb-8bc9-4cd7-9c62-556e9af4a959,15956,Elephant,2023-01-13 20:45:00
5b87f383-6314-481f-8828-5978772428e8,102,RY X,2023-03-25 20:15:00
5b96953b-ff2a-4958-ae9b-8afd85540d28,14836,Lowkey,2023-01-27 19:00:00
5bbdd5b0-dc5c-4839-befa-b58bed56311a,17612,Efteling 2022,2022-01-01 09:00:00
5c10f95a-90b9-47bc-830e-9acf16dae00b,7480,Candlelight - Vivaldi Four Seasons,2023-01-14 19:30:00
5c19a451-6943-4ae1-b55b-cd85a1a85fd1,24804,A Summer Story 2023,2023-06-23 20:00:00
5c612fe0-b7a7-428a-a317-d73f6aa6f49c,17829,Hospitality,2023-04-15 12:00:00
5ce714b2-0217-4328-ab0e-161c5582c466,91579,Ben Harper,2023-02-10 20:00:00
5d0f1baa-6481-4534-87aa-1834d71287fa,64613,Erik Van Looy - Verslaafd,2023-01-23 20:30:00
5d16eaba-8f8c-4b59-94cd-554cf0798319,9768,Lalalar,2023-01-30 20:00:00
5d827852-82af-4562-80c2-ae43082f59b1,148332,Naarden Pronkt Weekend 2023 - Sterrenfestival,2023-01-28 19:00:00
5e2062a1-8a19-46d2-bc35-69c20631a711,17261,Monsters Of Death Tour 2023,2023-01-11 19:00:00
5e6c25ab-ede5-48d0-aede-2968eec53fb5,15952,Duki,2023-02-25 21:00:00
5ecf3292-d83c-47d3-a72f-1322f40b17c4,162002,Goyo Jiménez - Aiguantulivinamérica 2,2023-02-04 20:00:00
5f4ec994-8989-4b8e-a889-2b0faafc7f02,13,Pop Ya Collar,2023-01-06 23:30:00
5f581ea1-e3b0-4ec0-ada7-522316303427,52253,Badvibes - Funk Tribu - Paul Rodriguez - Jenni Zimnol,2023-01-13 23:00:00
5f5c8919-6a89-4497-a2db-0220f0932333,195,Lief Festival 2023,2023-09-02 12:00:00
5f5f778f-b34d-4452-9db7-ef583a81f0a8,15707,Katatonia - Sólstafir - Som,2023-01-28 17:00:00
5f62ceab-be73-4e74-92f2-64220010df4f,208,Mooneye,2023-03-25 20:00:00
5f7591d0-ff3b-4225-bc88-e8bfefcea722,20495,"Ghost, el musical",2023-02-17 18:00:00
5f80027a-4660-4081-84e4-61b13fe7da22,60898,Radical Redemption,2023-02-18 22:00:00
5f81d171-e732-41b0-9dcf-0922b73168e3,16237,Alex Ploeg - Ego,2023-01-18 08:00:00
5f8a5fc5-3534-49e1-95b4-98a5890e322e,18,Big Joanie,2023-01-21 21:00:00
5fa750a3-8b8a-4242-9a23-64851d960c27,113044,Holland International Blues Festival 2023,2023-06-08 15:00:00
5fb4965b-3086-4fb8-b2f6-ab1c11f15fcd,180465,Robrecht Vanden Thoren - Achteraf Niet Komen Huilen,2023-02-10 20:00:00
5fe526c8-3f50-469c-9e4e-3af81b57e547,180647,Juicy Fest Palmerston North,2023-01-07 13:00:00
6067d4c4-6ebc-4645-b9af-0378a0cb8d17,17110,Talco - The Real Mckenzies,2023-01-06 20:00:00
60686673-ae2c-413f-9bd2-6658e63b0587,23376,FiNCH - DDR Tour 2023,2023-03-22 18:00:00
607cdfc8-2200-4cca-bf79-1205b31be845,180845,Delafé y Las Flores Azules,2023-02-11 20:00:00
609427fb-b4f4-44e2-be68-69c377d287b7,167802,"Capital NYE w/ Best Served Cold, Tatawa, Mogus, La Nuyt & Carlito",2022-12-31 23:59:00
60be434e-2ac6-4370-abac-b2bd4451131b,47047,Willie Wartaal - Moederdag,2023-04-26 17:30:00
60c306ea-e6e4-41c7-9e99-1cfc9bd486d1,30713,Ellen Foley,2023-01-14 20:00:00
60d99bc4-98f3-43a2-8576-6e5fbead0a0e,19071,"Bongo's Bingo",2023-02-04 18:30:00
60ea9cb7-22c6-4f65-b743-c966e59ae55d,170129,Hey Duggee,2023-02-14 10:30:00
61330b49-e074-4195-bc55-71d9601f1d4f,100088,BOEIE,2023-01-27 22:00:00
61359df2-de07-489e-8630-0c8836f65d71,176621,Elisa,2023-01-03 21:00:00
617d8046-9b13-41ca-9691-fe111d578829,145607,[NO GENDER] X STARDUST : ANGEL KAREL + REITZE + SAINT SINNER,2023-01-27 23:00:00
6190f6f1-7d6f-4441-82b0-0a86ddb616e7,100919,"Mamacita, Freddy Moreira, Poke & Rawson",2023-01-28 22:00:00
61a30337-d78b-44c3-8a84-0dbb11c43a06,12246,Storytellers Tulum,2023-01-03 20:00:00
61b5ec88-c452-4486-8341-9930f19c05af,21621,El Método Grönholm,2023-01-15 18:00:00
61d8a4a8-c00f-489a-8f3b-835a3f0447e5,208,Froukje,2023-05-25 20:00:00
61de592f-671d-4e2f-b364-41fd6d525cdf,357,Laura Tesoro Clubtour Première,2023-02-03 20:00:00
61e35d81-55d3-4bbd-81d3-799105c80c73,45020,Black Flower - NanoKosmos,2023-01-13 20:00:00
61f6079d-9dc8-4cee-a643-d8b6d229e0e8,2009,Stef Bos,2023-06-08 20:00:00
621276e2-6522-4954-ba7e-0b269c003757,169180,Festival Cala Mijas 2023,2023-08-31 17:00:00
627ffd84-2ed0-40dd-b9e3-77b5d2b2f807,17422,Boogie Nights Vol. 5,2023-02-03 22:00:00
62872dba-4747-42a3-bd71-13fcb18d4c3f,5536,Kasper van der Laan,2023-04-21 20:15:00
62a27ac7-4a9d-438d-b615-6eb773d4b302,13643,Kalas hos Maja Gräddnos,2023-01-14 13:00:00
6324fad7-821f-4235-976c-7bec0f272bf4,181785,Lingua Ignota,2023-02-24 19:00:00
632c0e27-f0b5-4fc5-915e-2456a85e7129,133,Nick & Simon - Nu of Ooit,2023-04-10 20:00:00
632d981f-3057-4d04-8624-6ea5d39e5fb1,139813,Solardo WHP,2023-01-28 14:00:00
633e00b5-0216-402e-a41a-86170c4dc443,167,Rammstein - Europe Stadium Tour 2023,2023-07-07 19:30:00
636cd952-7b79-4c7b-a5cb-259321412f7d,230,Overstuur - Samen Door De Nacht NYE,2023-01-01 01:00:00
6394a646-679c-430c-90af-3103073c1592,113228,Igloofest MTL #8: Bob Moses - WhoMadeWho - Yu Su,2023-02-03 19:30:00
64098ff7-8c59-4a59-95a5-f4289f57052d,2029,Sander Over De Brug,2023-01-30 20:00:00
64607cf5-5a72-4e67-a77e-76d400feb080,169644,WaxFiend x Ricks,2023-01-13 23:59:00
5d281558-5d21-410d-a310-3ffc4328d35b,1984,Davis Cup,2023-02-03 11:00:00
5d32b613-8a74-472a-9976-30409925e055,21872,Marchica Formigal,2023-01-21 18:00:00
5d336b48-c9d2-4fa7-8510-3fd8fbcfea8f,136804,Makineros 90 - 11 Febrero,2023-02-11 20:00:00
5d355931-ec68-4ad7-8cda-584309af66d1,14885,Lazza,2023-04-27 21:00:00
5d764d65-906b-4e3f-8f10-61da5cad2135,74,Joss Stone,2023-02-24 20:00:00
5d8b2257-97fc-4bd5-92a6-2e8b91d12b02,12796,Roman Frayssinet,2023-09-29 20:00:00
5d8e00eb-db94-4dc8-9a5f-6a1f051fcf67,16270,Great Christmas Circus,2023-01-03 15:00:00
5d946923-9a11-4fee-80cf-19dcf85a8004,135,The Tribute - Live In Concert,2023-04-21 19:45:00
5d9583bd-6e9f-45ca-b182-4e4d008d3b05,14104,Pinguini Tattici Nucleari,2023-07-11 21:00:00
5da2258e-05af-4b8e-8eb2-87f3f3ba2ae2,180597,Hasardeur Festival 2023,2023-06-24 11:00:00
5dff599d-f866-4223-afa1-ddef427975af,90547,Route 94,2023-02-04 13:00:00
5e0502d7-acda-4431-8a22-8505283fae9b,13456,Bring Me The Horizon | Survival Horror EU Tour,2023-02-18 20:00:00
5e47c75b-be28-4ba4-b7e1-cf132a166b23,13262,Starset,2023-03-18 19:00:00
5e55e582-e7fe-4640-925e-1e853ea1706c,15952,Funambulista,2023-01-15 18:15:00
5e563d07-f2ab-4552-ad04-34dbadb5da1f,107964,Teatro: Retorno al hogar de Harold Pinter - Dirección: Daniel Veronese,2023-01-12 20:00:00
5e6321b8-ccf3-4ea9-b7ed-3627b04d01fe,158594,Beabadoobee,2023-02-03 19:00:00
5e948eca-6abe-4b83-98f1-b5988c691f29,3493,RADION 21.01,2023-01-21 23:00:00
5ebdca9a-a0a4-4559-85c2-28975608a2cf,65,"Delikt 'Ctrl-Alt-Delikt",2023-01-14 20:00:00
5edf9dc3-f052-4662-ae8a-5b3a97e01cff,6129,"Achteraf niet komen huilen, Robrecht Vanden Thoren",2023-02-25 20:00:00
5f085499-1643-40ff-bca4-01f89bebd541,5555,Paul de Leeuw - 60? We zien wel,2023-01-14 22:15:00
5f0d966f-5bf9-4686-9b7f-d28921d9fa4f,613,Kulture Club Met Ben Liebrand,2023-01-20 21:00:00
5f61bb66-bbd2-4b7c-b821-2cfc3eab73d9,85175,"Road To Insane: Le Wanski, Nure, Gris, L'Art Cène",2023-01-20 23:59:00
5f6702bb-2125-4768-b021-260e0aaa26e7,196800,America,2023-01-25 20:00:00
5f766f51-d350-4b40-a67f-0c9352a927c7,181492,Aranyosi Péter és Vida Péter közös estje - Miskolci gyökerek,2023-01-15 17:00:00
5fe5a22c-2102-4969-8efe-9bd2567976bc,170191,Oguz & Cloudy,2023-01-27 23:00:00
5ffbf45f-41b2-435a-b2a9-e892c7ac583f,22850,Arctic Monkeys,2023-07-19 17:00:00
601a6c28-a400-4715-9748-73a21c119c21,2043,Jim Jefferies,2023-05-18 20:00:00
601b3b8b-f1c4-4995-acfd-4957d27808dc,15954,Nils Frahm - Music For Berlin,2023-03-15 20:00:00
